TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
2987290,0,9252616,14.04,S,11463.0,,150.0,visa,124.0,debit,172.0,87.0,102.42445,10.456652,gmail.com,gmail.com,25.0,4.0,10.0,33.0,9.0,3.0,25.0,12.0,1.0,1.0,17.0,27.0,2.0,4.0,390.0,441.0,281.0,,115.0,543.0,67.0,447.0,316.0,337.0,539.0,192.0,400.0,204.0,230.0,F,T,T,T,T,T,F,T,F,7.0,3.0,4.0,4.0,0.0,4.0,5.0,2.0,1.0,6.0,4.0,1.0,7.0,0.0,6.0,3.0,7.0,5.0,2.0,2.0,2.0,7.0,7.0,2.0,0.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,5.0,3.0,7.0,5.0,0.0,5.0
2987291,0,9285631,266.81,W,5769.0,,150.0,american express,158.0,credit,363.0,87.0,77.98555,,hotmail.com,yahoo.com,6.0,34.0,3.0,0.0,22.0,29.0,15.0,14.0,28.0,16.0,17.0,33.0,12.0,37.0,470.0,76.0,,591.0,333.0,3.0,174.0,53.0,597.0,318.0,74.0,238.0,323.0,504.0,385.0,T,F,T,T,T,T,T,T,T,6.0,7.0,0.0,3.0,3.0,2.0,0.0,1.0,5.0,6.0,4.0,4.0,6.0,3.0,3.0,1.0,4.0,1.0,5.0,5.0,6.0,0.0,7.0,6.0,4.0,2.0,5.0,2.0,6.0,7.0,6.0,0.0,2.0,7.0,2.0,2.0,1.0,1.0,3.0,0.0
2987292,0,9308092,31.47,W,3062.0,111.0,185.0,discover,132.0,debit,232.0,87.0,40.68673,119.67603,aol.com,gmail.com,31.0,13.0,20.0,30.0,0.0,0.0,4.0,1.0,0.0,39.0,39.0,29.0,5.0,38.0,168.0,243.0,564.0,288.0,541.0,282.0,79.0,415.0,131.0,122.0,587.0,133.0,286.0,578.0,104.0,T,F,F,T,F,F,F,T,T,6.0,6.0,0.0,3.0,3.0,7.0,,4.0,0.0,6.0,7.0,6.0,3.0,3.0,2.0,4.0,2.0,7.0,7.0,2.0,4.0,0.0,1.0,7.0,7.0,0.0,7.0,3.0,1.0,7.0,4.0,3.0,5.0,3.0,6.0,2.0,0.0,4.0,1.0,0.0
2987293,0,9318766,8.84,S,5432.0,524.0,185.0,american express,213.0,debit,255.0,87.0,6.5021667,405.15094,aol.com,gmail.com,14.0,0.0,33.0,2.0,9.0,28.0,20.0,37.0,36.0,10.0,3.0,19.0,8.0,14.0,252.0,468.0,,,167.0,514.0,170.0,347.0,138.0,496.0,471.0,564.0,202.0,119.0,537.0,T,T,F,T,T,T,F,F,T,1.0,1.0,4.0,0.0,2.0,7.0,,4.0,3.0,7.0,6.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,5.0,3.0,3.0,0.0,6.0,7.0,1.0,6.0,3.0,6.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,7.0,5.0,7.0
2987294,0,9348601,17.3,C,5796.0,151.0,185.0,mastercard,155.0,debit,455.0,87.0,30.85785,31.083185,yahoo.com,gmail.com,35.0,29.0,19.0,25.0,22.0,5.0,34.0,32.0,35.0,25.0,19.0,13.0,30.0,26.0,239.0,462.0,517.0,466.0,321.0,435.0,6.0,592.0,141.0,415.0,375.0,216.0,258.0,222.0,520.0,T,F,T,T,F,F,F,T,T,6.0,6.0,6.0,7.0,0.0,6.0,,5.0,2.0,0.0,2.0,5.0,2.0,4.0,3.0,0.0,6.0,0.0,2.0,7.0,1.0,6.0,3.0,6.0,0.0,1.0,7.0,4.0,1.0,0.0,7.0,1.0,6.0,4.0,3.0,5.0,2.0,0.0,4.0,4.0
2987295,0,9369027,17.76,C,3349.0,177.0,185.0,american express,204.0,credit,154.0,87.0,30.759596,119.33834,yahoo.com,yahoo.com,28.0,21.0,8.0,7.0,15.0,10.0,12.0,35.0,22.0,12.0,14.0,26.0,9.0,16.0,479.0,153.0,10.0,,452.0,517.0,163.0,208.0,547.0,523.0,370.0,301.0,143.0,161.0,599.0,T,T,T,T,T,T,T,T,T,5.0,4.0,0.0,6.0,4.0,2.0,4.0,6.0,7.0,2.0,4.0,7.0,3.0,1.0,5.0,4.0,7.0,5.0,6.0,6.0,4.0,3.0,0.0,3.0,6.0,2.0,7.0,6.0,1.0,5.0,1.0,3.0,1.0,7.0,0.0,6.0,2.0,2.0,2.0,5.0
2987296,1,9375702,57.82,H,1410.0,,185.0,mastercard,109.0,debit,274.0,87.0,5.491604,,yahoo.com,yahoo.com,39.0,18.0,1.0,38.0,25.0,28.0,34.0,14.0,25.0,12.0,3.0,26.0,1.0,19.0,245.0,99.0,,,163.0,297.0,434.0,206.0,317.0,420.0,561.0,321.0,176.0,182.0,291.0,T,F,T,T,F,T,T,F,F,7.0,0.0,6.0,5.0,3.0,7.0,7.0,6.0,7.0,3.0,6.0,3.0,3.0,3.0,4.0,0.0,0.0,7.0,1.0,6.0,1.0,6.0,0.0,6.0,0.0,1.0,6.0,0.0,1.0,5.0,5.0,7.0,1.0,2.0,7.0,4.0,7.0,4.0,6.0,7.0
2987297,0,9445961,40.4,W,17422.0,403.0,185.0,american express,163.0,debit,181.0,87.0,4.2089467,,yahoo.com,hotmail.com,25.0,35.0,37.0,30.0,26.0,24.0,34.0,22.0,2.0,6.0,8.0,14.0,8.0,24.0,562.0,19.0,262.0,,310.0,57.0,460.0,145.0,550.0,288.0,226.0,132.0,453.0,357.0,215.0,T,F,T,F,T,T,T,F,F,2.0,6.0,6.0,1.0,7.0,2.0,,7.0,3.0,4.0,6.0,0.0,1.0,6.0,3.0,4.0,1.0,4.0,2.0,5.0,1.0,1.0,2.0,5.0,3.0,4.0,4.0,3.0,2.0,7.0,0.0,1.0,0.0,1.0,5.0,4.0,4.0,7.0,5.0,7.0
2987298,0,9497292,37.69,R,9933.0,,185.0,visa,227.0,credit,312.0,87.0,5.8718925,,yahoo.com,hotmail.com,21.0,12.0,30.0,4.0,38.0,31.0,9.0,18.0,34.0,22.0,16.0,16.0,3.0,16.0,111.0,53.0,180.0,,331.0,4.0,227.0,322.0,568.0,177.0,98.0,340.0,529.0,247.0,454.0,T,F,F,F,F,F,T,F,F,7.0,1.0,0.0,7.0,7.0,1.0,,3.0,4.0,6.0,5.0,2.0,2.0,5.0,4.0,1.0,5.0,1.0,4.0,4.0,2.0,6.0,6.0,0.0,3.0,6.0,6.0,4.0,3.0,3.0,4.0,7.0,6.0,0.0,1.0,2.0,5.0,7.0,5.0,7.0
2987299,0,9534453,107.95,C,7995.0,,185.0,visa,229.0,credit,245.0,87.0,24.946587,,yahoo.com,hotmail.com,7.0,22.0,6.0,35.0,33.0,24.0,23.0,19.0,10.0,26.0,36.0,14.0,24.0,32.0,103.0,495.0,,395.0,106.0,91.0,423.0,131.0,252.0,591.0,551.0,212.0,509.0,393.0,433.0,T,T,F,T,F,T,T,F,F,5.0,6.0,1.0,1.0,4.0,7.0,1.0,1.0,3.0,5.0,0.0,1.0,7.0,2.0,6.0,6.0,1.0,0.0,7.0,4.0,1.0,3.0,3.0,3.0,0.0,4.0,2.0,6.0,3.0,3.0,4.0,5.0,3.0,5.0,0.0,7.0,4.0,4.0,2.0,1.0
2987300,0,9646410,79.35,W,17181.0,437.0,150.0,discover,129.0,debit,120.0,87.0,4.34216,10.703083,hotmail.com,gmail.com,15.0,29.0,2.0,10.0,9.0,1.0,29.0,23.0,10.0,14.0,15.0,1.0,38.0,7.0,429.0,470.0,397.0,,106.0,34.0,371.0,68.0,32.0,440.0,61.0,6.0,198.0,404.0,127.0,T,F,T,T,F,T,F,F,T,2.0,3.0,0.0,1.0,6.0,5.0,5.0,1.0,6.0,5.0,3.0,2.0,7.0,1.0,7.0,7.0,0.0,7.0,2.0,0.0,7.0,2.0,3.0,0.0,1.0,6.0,5.0,4.0,1.0,5.0,7.0,3.0,0.0,0.0,6.0,7.0,7.0,4.0,2.0,2.0
2987301,0,9688122,77.3,S,4909.0,,150.0,discover,155.0,credit,130.0,87.0,6.522942,,gmail.com,yahoo.com,34.0,24.0,5.0,21.0,27.0,33.0,19.0,18.0,28.0,21.0,35.0,1.0,6.0,26.0,458.0,303.0,82.0,278.0,337.0,268.0,541.0,569.0,182.0,524.0,395.0,244.0,192.0,121.0,323.0,F,F,T,F,T,F,T,F,T,1.0,7.0,4.0,0.0,2.0,0.0,,2.0,2.0,1.0,6.0,5.0,0.0,0.0,4.0,7.0,7.0,2.0,3.0,7.0,0.0,5.0,7.0,2.0,7.0,7.0,6.0,7.0,0.0,1.0,4.0,5.0,0.0,5.0,0.0,3.0,2.0,3.0,4.0,6.0
2987302,0,9738716,85.7,W,8009.0,291.0,185.0,discover,157.0,credit,475.0,87.0,15.04314,88.18045,yahoo.com,hotmail.com,15.0,8.0,15.0,3.0,25.0,8.0,27.0,30.0,37.0,19.0,29.0,3.0,29.0,39.0,407.0,342.0,83.0,70.0,107.0,30.0,482.0,407.0,326.0,351.0,159.0,350.0,34.0,26.0,386.0,T,T,F,T,T,T,F,T,T,7.0,3.0,1.0,2.0,7.0,7.0,7.0,4.0,5.0,5.0,0.0,1.0,5.0,2.0,1.0,7.0,0.0,5.0,6.0,7.0,7.0,6.0,3.0,6.0,5.0,6.0,6.0,6.0,0.0,5.0,3.0,2.0,7.0,7.0,3.0,6.0,5.0,3.0,6.0,0.0
2987303,0,9834010,107.53,W,15732.0,,150.0,mastercard,179.0,debit,125.0,87.0,20.067226,276.5148,yahoo.com,gmail.com,2.0,27.0,32.0,4.0,23.0,5.0,36.0,2.0,19.0,10.0,32.0,16.0,14.0,34.0,184.0,195.0,70.0,,568.0,111.0,137.0,71.0,228.0,306.0,557.0,70.0,164.0,447.0,272.0,T,F,F,T,F,T,F,T,F,5.0,0.0,7.0,2.0,7.0,1.0,5.0,0.0,7.0,6.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0,7.0,5.0,5.0,6.0,1.0,4.0,5.0,5.0,3.0,4.0,1.0,7.0,5.0,0.0,2.0,2.0,5.0,6.0,1.0
2987304,0,9841358,5.37,H,11997.0,325.0,185.0,american express,175.0,debit,444.0,87.0,35.286232,24.819185,gmail.com,yahoo.com,9.0,29.0,6.0,9.0,31.0,35.0,25.0,7.0,20.0,27.0,34.0,20.0,2.0,1.0,5.0,115.0,,562.0,314.0,251.0,353.0,370.0,1.0,20.0,584.0,467.0,351.0,108.0,222.0,F,T,T,T,F,T,T,F,T,0.0,6.0,0.0,6.0,1.0,5.0,0.0,7.0,1.0,6.0,4.0,7.0,5.0,1.0,1.0,4.0,7.0,1.0,2.0,6.0,6.0,0.0,7.0,5.0,4.0,1.0,3.0,3.0,7.0,1.0,5.0,1.0,2.0,1.0,5.0,0.0,1.0,4.0,6.0,4.0
2987305,0,9865575,36.57,S,7945.0,501.0,150.0,mastercard,114.0,credit,503.0,87.0,6.3488626,16.847055,aol.com,hotmail.com,23.0,4.0,32.0,21.0,5.0,7.0,33.0,35.0,21.0,22.0,28.0,16.0,27.0,4.0,192.0,6.0,,312.0,423.0,441.0,471.0,182.0,593.0,41.0,284.0,396.0,160.0,119.0,143.0,T,T,F,F,T,T,T,F,F,1.0,5.0,5.0,2.0,5.0,3.0,2.0,7.0,1.0,4.0,1.0,2.0,4.0,7.0,0.0,1.0,0.0,5.0,2.0,3.0,2.0,5.0,0.0,5.0,3.0,2.0,7.0,2.0,0.0,6.0,3.0,0.0,5.0,5.0,1.0,2.0,7.0,4.0,0.0,2.0
2987306,0,9888684,4.96,W,5451.0,413.0,185.0,discover,206.0,debit,304.0,87.0,85.934784,21.792337,anonymous.com,hotmail.com,25.0,6.0,0.0,21.0,15.0,21.0,32.0,35.0,11.0,2.0,29.0,38.0,8.0,25.0,279.0,403.0,158.0,381.0,238.0,404.0,183.0,108.0,181.0,424.0,319.0,185.0,440.0,360.0,246.0,F,F,T,T,T,T,F,F,T,6.0,2.0,6.0,7.0,3.0,0.0,5.0,1.0,3.0,0.0,2.0,7.0,7.0,6.0,4.0,0.0,6.0,5.0,3.0,0.0,7.0,2.0,4.0,0.0,0.0,5.0,5.0,4.0,0.0,2.0,5.0,5.0,2.0,3.0,3.0,6.0,0.0,6.0,7.0,1.0
2987307,0,9976936,56.81,H,1611.0,546.0,150.0,american express,131.0,credit,237.0,87.0,10.233332,488.54022,aol.com,hotmail.com,39.0,26.0,29.0,34.0,32.0,19.0,32.0,32.0,23.0,19.0,6.0,8.0,20.0,36.0,247.0,21.0,459.0,,179.0,34.0,343.0,282.0,371.0,134.0,272.0,355.0,30.0,157.0,147.0,T,T,T,F,T,F,T,T,F,1.0,1.0,1.0,2.0,2.0,6.0,,6.0,6.0,1.0,7.0,2.0,5.0,4.0,1.0,3.0,4.0,3.0,4.0,6.0,4.0,4.0,2.0,4.0,4.0,6.0,6.0,3.0,6.0,6.0,4.0,0.0,6.0,0.0,4.0,3.0,2.0,1.0,1.0,7.0
2987308,0,10006067,54.32,R,2479.0,,185.0,discover,144.0,credit,441.0,87.0,39.341923,219.72409,hotmail.com,yahoo.com,37.0,4.0,11.0,6.0,35.0,30.0,34.0,14.0,38.0,15.0,28.0,15.0,20.0,33.0,553.0,63.0,524.0,423.0,291.0,541.0,240.0,472.0,568.0,49.0,255.0,182.0,247.0,113.0,180.0,T,T,F,T,F,T,F,T,F,1.0,6.0,2.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,6.0,6.0,1.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,0.0,3.0,6.0,2.0,4.0,0.0,5.0,2.0,7.0,1.0,5.0,1.0,2.0,6.0,3.0,7.0,0.0,3.0
2987309,0,10025874,172.45,S,3817.0,105.0,150.0,discover,217.0,credit,532.0,87.0,1.0103422,36.5394,gmail.com,yahoo.com,21.0,35.0,38.0,29.0,1.0,1.0,9.0,18.0,15.0,31.0,1.0,9.0,23.0,36.0,518.0,475.0,471.0,,426.0,329.0,185.0,0.0,326.0,465.0,562.0,388.0,168.0,184.0,110.0,T,T,F,F,T,T,T,T,F,4.0,6.0,6.0,4.0,7.0,7.0,1.0,3.0,1.0,6.0,7.0,1.0,6.0,3.0,5.0,2.0,6.0,3.0,3.0,7.0,1.0,6.0,0.0,4.0,1.0,5.0,7.0,1.0,5.0,3.0,1.0,0.0,3.0,5.0,5.0,2.0,1.0,5.0,4.0,3.0
2987310,0,10052259,201.62,W,14687.0,374.0,150.0,american express,196.0,credit,152.0,87.0,19.105562,,aol.com,yahoo.com,22.0,4.0,19.0,0.0,18.0,4.0,0.0,1.0,30.0,12.0,29.0,11.0,5.0,5.0,465.0,349.0,297.0,,238.0,209.0,119.0,213.0,416.0,372.0,172.0,92.0,296.0,313.0,225.0,T,F,T,F,F,T,T,T,T,6.0,2.0,0.0,6.0,7.0,4.0,1.0,5.0,2.0,6.0,3.0,2.0,5.0,4.0,2.0,0.0,0.0,4.0,7.0,1.0,3.0,3.0,5.0,1.0,3.0,1.0,3.0,6.0,1.0,3.0,5.0,0.0,7.0,4.0,4.0,3.0,6.0,4.0,3.0,5.0
2987311,0,10064374,68.24,S,12122.0,189.0,150.0,american express,155.0,debit,524.0,87.0,10.533779,,hotmail.com,hotmail.com,32.0,38.0,10.0,11.0,10.0,16.0,6.0,11.0,30.0,38.0,26.0,23.0,10.0,20.0,13.0,293.0,,87.0,169.0,229.0,21.0,552.0,21.0,66.0,575.0,366.0,15.0,507.0,378.0,T,T,F,T,F,T,T,F,F,2.0,5.0,3.0,6.0,2.0,6.0,1.0,4.0,5.0,3.0,6.0,6.0,3.0,7.0,6.0,3.0,0.0,6.0,6.0,3.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,3.0,6.0,5.0,6.0,7.0,1.0,3.0,3.0,0.0,2.0,4.0,0.0,5.0
2987312,0,10070153,31.49,H,8542.0,,185.0,mastercard,227.0,credit,515.0,87.0,47.89783,67.37683,anonymous.com,yahoo.com,1.0,26.0,9.0,7.0,6.0,18.0,9.0,29.0,34.0,24.0,30.0,12.0,29.0,29.0,76.0,131.0,566.0,,86.0,509.0,449.0,236.0,418.0,299.0,390.0,33.0,251.0,593.0,226.0,F,T,T,T,F,T,T,F,F,5.0,1.0,2.0,6.0,3.0,7.0,5.0,2.0,7.0,4.0,4.0,4.0,2.0,0.0,1.0,1.0,1.0,5.0,7.0,5.0,7.0,3.0,4.0,4.0,6.0,6.0,6.0,7.0,4.0,1.0,5.0,0.0,7.0,6.0,2.0,6.0,3.0,4.0,1.0,3.0
2987313,0,10080464,93.1,S,14622.0,,150.0,mastercard,155.0,credit,162.0,87.0,67.947716,39.87588,yahoo.com,yahoo.com,23.0,17.0,33.0,4.0,2.0,31.0,27.0,13.0,28.0,5.0,25.0,12.0,37.0,24.0,260.0,89.0,31.0,339.0,325.0,278.0,491.0,59.0,508.0,281.0,576.0,10.0,473.0,439.0,85.0,T,F,F,T,F,F,T,F,T,5.0,1.0,0.0,7.0,4.0,7.0,,4.0,3.0,1.0,7.0,4.0,2.0,2.0,2.0,0.0,3.0,2.0,5.0,1.0,2.0,5.0,5.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,7.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,1.0,7.0
2987314,0,10103187,30.55,C,3797.0,,185.0,visa,179.0,debit,124.0,87.0,32.85678,,hotmail.com,gmail.com,18.0,10.0,16.0,23.0,21.0,24.0,20.0,19.0,36.0,16.0,14.0,26.0,0.0,31.0,373.0,279.0,,,407.0,147.0,391.0,257.0,550.0,2.0,367.0,152.0,514.0,539.0,480.0,F,T,T,F,T,F,F,F,T,4.0,5.0,3.0,0.0,5.0,4.0,,1.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,3.0,7.0,1.0,4.0,7.0,0.0,6.0,5.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,3.0,2.0,7.0,7.0,2.0,0.0,7.0,2.0,3.0,2.0
2987315,0,10112310,54.51,S,4670.0,374.0,150.0,discover,134.0,credit,414.0,87.0,166.73328,,hotmail.com,yahoo.com,31.0,13.0,14.0,36.0,26.0,5.0,18.0,4.0,28.0,35.0,14.0,33.0,16.0,8.0,408.0,215.0,433.0,147.0,315.0,254.0,144.0,409.0,50.0,362.0,491.0,104.0,153.0,318.0,258.0,T,F,F,F,F,T,T,T,T,5.0,6.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,4.0,0.0,0.0,5.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,3.0,6.0,6.0,4.0,1.0,4.0,1.0,6.0,0.0,4.0,1.0,3.0,5.0,5.0,6.0
2987316,0,10122565,161.54,H,7833.0,440.0,150.0,american express,125.0,debit,134.0,87.0,3.6057692,133.8044,yahoo.com,gmail.com,32.0,29.0,29.0,26.0,21.0,39.0,0.0,19.0,39.0,10.0,23.0,8.0,35.0,18.0,177.0,320.0,231.0,,152.0,41.0,11.0,597.0,137.0,238.0,293.0,294.0,257.0,244.0,350.0,F,F,F,T,T,T,F,F,T,1.0,7.0,2.0,3.0,3.0,2.0,,7.0,0.0,6.0,0.0,7.0,2.0,6.0,0.0,7.0,3.0,5.0,1.0,1.0,1.0,4.0,0.0,2.0,1.0,6.0,3.0,2.0,6.0,3.0,1.0,2.0,4.0,2.0,6.0,5.0,6.0,2.0,5.0,6.0
2987317,0,10164201,29.56,W,16962.0,175.0,185.0,mastercard,168.0,debit,364.0,87.0,28.52467,,hotmail.com,yahoo.com,26.0,30.0,21.0,34.0,14.0,18.0,27.0,28.0,28.0,28.0,18.0,4.0,11.0,17.0,66.0,99.0,269.0,,148.0,91.0,379.0,377.0,28.0,527.0,277.0,99.0,414.0,491.0,313.0,F,F,F,T,T,F,T,F,F,4.0,3.0,6.0,1.0,7.0,4.0,1.0,1.0,1.0,6.0,1.0,3.0,4.0,5.0,1.0,6.0,3.0,2.0,4.0,5.0,7.0,0.0,2.0,4.0,6.0,7.0,0.0,4.0,6.0,4.0,2.0,0.0,0.0,1.0,4.0,6.0,4.0,5.0,0.0,0.0
2987318,0,10294094,132.46,S,11687.0,548.0,150.0,mastercard,178.0,debit,128.0,87.0,14.744697,318.05084,anonymous.com,hotmail.com,26.0,8.0,26.0,23.0,30.0,38.0,14.0,22.0,33.0,31.0,13.0,9.0,17.0,37.0,196.0,138.0,263.0,443.0,226.0,188.0,119.0,30.0,550.0,69.0,154.0,146.0,278.0,181.0,303.0,F,F,F,T,T,T,T,F,T,0.0,1.0,0.0,3.0,2.0,0.0,3.0,4.0,3.0,0.0,1.0,0.0,2.0,4.0,5.0,7.0,1.0,6.0,3.0,7.0,1.0,4.0,4.0,7.0,2.0,4.0,2.0,7.0,4.0,6.0,1.0,2.0,6.0,3.0,0.0,7.0,7.0,4.0,1.0,6.0
2987319,0,10302336,115.02,H,15807.0,201.0,150.0,visa,212.0,debit,403.0,87.0,25.857002,,gmail.com,hotmail.com,27.0,21.0,17.0,2.0,26.0,39.0,30.0,22.0,35.0,27.0,19.0,23.0,36.0,8.0,475.0,67.0,94.0,,208.0,132.0,329.0,485.0,164.0,508.0,126.0,58.0,325.0,487.0,262.0,F,T,F,F,T,T,T,T,F,5.0,4.0,3.0,4.0,2.0,0.0,,2.0,2.0,7.0,1.0,7.0,2.0,3.0,7.0,0.0,2.0,3.0,6.0,2.0,7.0,4.0,7.0,5.0,2.0,5.0,0.0,5.0,4.0,3.0,6.0,6.0,5.0,7.0,6.0,1.0,4.0,2.0,4.0,1.0
2987320,0,10304914,19.1,C,5318.0,504.0,185.0,mastercard,154.0,credit,201.0,87.0,7.423848,,gmail.com,yahoo.com,23.0,39.0,2.0,13.0,36.0,2.0,4.0,36.0,39.0,3.0,21.0,38.0,38.0,13.0,591.0,254.0,138.0,,122.0,209.0,582.0,468.0,318.0,3.0,22.0,532.0,204.0,598.0,453.0,F,T,T,F,F,T,T,T,F,6.0,5.0,1.0,2.0,2.0,3.0,,3.0,2.0,6.0,2.0,0.0,5.0,0.0,4.0,3.0,1.0,2.0,0.0,4.0,0.0,6.0,7.0,3.0,2.0,3.0,7.0,7.0,5.0,3.0,6.0,4.0,6.0,3.0,6.0,4.0,7.0,6.0,6.0,3.0
2987321,0,10321365,159.38,R,15761.0,,185.0,visa,225.0,debit,142.0,87.0,45.71171,19.138885,aol.com,hotmail.com,9.0,10.0,0.0,32.0,13.0,20.0,11.0,9.0,23.0,14.0,9.0,6.0,26.0,0.0,565.0,165.0,177.0,97.0,565.0,38.0,2.0,390.0,285.0,458.0,230.0,441.0,502.0,233.0,512.0,F,T,F,T,F,T,F,F,F,6.0,7.0,6.0,0.0,2.0,7.0,4.0,1.0,6.0,3.0,6.0,7.0,2.0,6.0,7.0,6.0,1.0,4.0,7.0,5.0,6.0,1.0,6.0,2.0,6.0,7.0,7.0,0.0,1.0,1.0,1.0,6.0,1.0,2.0,6.0,3.0,5.0,2.0,0.0,7.0
2987322,0,10322380,117.73,C,2261.0,170.0,185.0,american express,185.0,debit,129.0,87.0,42.86172,,hotmail.com,hotmail.com,11.0,27.0,1.0,1.0,9.0,16.0,2.0,11.0,28.0,13.0,25.0,1.0,27.0,6.0,355.0,134.0,3.0,326.0,197.0,366.0,346.0,537.0,413.0,469.0,592.0,130.0,378.0,380.0,542.0,T,T,T,T,T,F,T,T,F,0.0,0.0,4.0,7.0,4.0,2.0,,4.0,3.0,3.0,3.0,2.0,0.0,7.0,6.0,4.0,4.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,5.0,6.0,2.0,1.0,2.0,0.0,6.0,5.0,1.0,0.0,0.0,5.0,0.0,5.0,2.0,1.0
2987323,0,10353424,61.08,R,4961.0,462.0,150.0,discover,109.0,credit,182.0,87.0,13.492661,,aol.com,yahoo.com,29.0,6.0,22.0,3.0,18.0,19.0,11.0,24.0,38.0,13.0,12.0,21.0,24.0,39.0,54.0,329.0,300.0,577.0,150.0,69.0,596.0,461.0,537.0,244.0,562.0,72.0,576.0,468.0,265.0,F,F,F,T,T,F,T,F,F,7.0,5.0,5.0,2.0,5.0,7.0,,4.0,5.0,0.0,6.0,0.0,0.0,7.0,6.0,2.0,7.0,5.0,3.0,4.0,0.0,5.0,4.0,1.0,3.0,7.0,7.0,0.0,0.0,6.0,2.0,7.0,2.0,3.0,6.0,5.0,1.0,2.0,0.0,4.0
2987324,0,10361555,23.6,S,10100.0,,185.0,visa,203.0,credit,337.0,87.0,6.4370837,297.73407,anonymous.com,hotmail.com,24.0,33.0,20.0,33.0,20.0,12.0,36.0,19.0,15.0,35.0,10.0,39.0,11.0,33.0,580.0,298.0,285.0,,363.0,130.0,200.0,139.0,194.0,168.0,414.0,510.0,467.0,470.0,204.0,T,F,T,F,F,T,F,F,F,3.0,4.0,0.0,6.0,1.0,6.0,5.0,4.0,4.0,7.0,6.0,1.0,6.0,2.0,7.0,6.0,3.0,7.0,2.0,4.0,4.0,5.0,0.0,0.0,6.0,6.0,5.0,2.0,6.0,5.0,5.0,0.0,2.0,1.0,3.0,0.0,6.0,1.0,3.0,6.0
2987325,0,10371984,21.22,S,1879.0,,150.0,visa,180.0,debit,133.0,87.0,22.886177,39.24419,anonymous.com,yahoo.com,9.0,6.0,29.0,2.0,18.0,22.0,19.0,39.0,4.0,0.0,16.0,22.0,35.0,10.0,91.0,126.0,197.0,,480.0,586.0,488.0,252.0,474.0,85.0,218.0,400.0,220.0,123.0,49.0,F,F,F,T,F,T,T,F,F,0.0,4.0,3.0,4.0,7.0,2.0,,2.0,1.0,0.0,7.0,5.0,7.0,1.0,0.0,2.0,5.0,7.0,7.0,2.0,5.0,5.0,3.0,7.0,0.0,4.0,7.0,6.0,4.0,4.0,7.0,1.0,0.0,1.0,6.0,1.0,0.0,4.0,3.0,3.0
2987326,0,10417966,30.22,C,15933.0,,185.0,american express,154.0,debit,453.0,87.0,27.414062,48.722424,aol.com,hotmail.com,35.0,11.0,35.0,38.0,33.0,19.0,17.0,2.0,35.0,21.0,4.0,36.0,1.0,28.0,160.0,419.0,,184.0,278.0,3.0,496.0,304.0,174.0,203.0,312.0,531.0,196.0,577.0,265.0,T,T,T,F,F,T,F,F,T,4.0,0.0,0.0,5.0,2.0,1.0,4.0,4.0,7.0,7.0,4.0,4.0,5.0,5.0,1.0,7.0,5.0,3.0,5.0,2.0,6.0,4.0,0.0,0.0,5.0,7.0,1.0,7.0,6.0,3.0,6.0,3.0,1.0,1.0,6.0,4.0,1.0,7.0,1.0,0.0
2987327,0,10597669,99.17,S,16093.0,576.0,185.0,american express,165.0,credit,365.0,87.0,27.972746,305.77206,anonymous.com,yahoo.com,39.0,18.0,6.0,30.0,1.0,7.0,10.0,4.0,25.0,39.0,24.0,25.0,2.0,23.0,584.0,206.0,581.0,,400.0,167.0,291.0,293.0,118.0,401.0,454.0,107.0,53.0,301.0,595.0,F,F,F,F,T,F,F,F,F,4.0,0.0,2.0,6.0,0.0,6.0,1.0,5.0,3.0,5.0,6.0,1.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,5.0,1.0,0.0,7.0,6.0,2.0,4.0,0.0,4.0,3.0,4.0,1.0,4.0,3.0,5.0,7.0,4.0,6.0,2.0,7.0,0.0
